Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,torsion::disp_z,46.9717,0.5,1.7412,2,0.1336,730.3642,1,0.1705,0.3252,5,0.2247,0.2087,3,0.0677,0.3956,3,0.0668,70.3484,3,0.0677,0.8828,3,0.0668,0.3424,3,0.0668,6.2312,3,0.0677,0.9536,3.0,0.0677
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,torsion::stress,45.3515,0.5,1.7412,2,0.1249,730.3642,1,0.1999,0.3252,5,0.1999,0.3753,3,0.0769,0.6562,3,0.0769,102.3948,3,0.0769,0.6637,3,0.0769,0.5799,3,0.0769,20.9335,4,0.0909,,,0.0
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::disp_x,48.4216,0.5,1.7412,2,0.1465,759.3616,3,0.2197,0.4681,5,0.1034,0.2121,3,0.0703,0.3855,3,0.0722,46.1962,1,0.0894,0.8912,3,0.0722,0.3282,3,0.0722,6.9778,2,0.0837,0.8967,3.0,0.0703
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::disp_y,49.4708,0.5,1.7412,2,0.1455,759.3616,3,0.2214,0.4681,5,0.1061,0.2876,3,0.0707,0.5529,3,0.0707,75.3331,1,0.0894,0.757,3,0.0707,0.493,3,0.0707,6.6355,1,0.0849,0.8967,3.0,0.0698
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::disp_z,47.569,0.5,1.7412,2,0.1365,759.3616,3,0.2001,0.4681,5,0.1133,0.2611,3,0.0741,0.4007,3,0.0741,49.1904,3,0.0741,0.8807,3,0.0741,0.3382,3,0.0741,5.2299,2,0.1053,0.8967,3.0,0.0741
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,vertical::stress,47.6427,0.5,1.7412,2,0.1198,759.3616,3,0.2036,0.4681,5,0.2908,0.5305,1,0.0646,0.8047,1,0.0646,87.1937,1,0.0646,0.5707,1,0.0646,0.6551,1,0.0646,19.8004,1,0.0626,,,0.0
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,diagonal::disp_x,43.8887,0.5,1.4418,1,0.1432,10127.5625,5,0.1606,0.2502,3,0.0898,0.2662,3,0.0768,0.411,3,0.0768,59.4018,2,0.0779,0.8543,3,0.0768,0.3732,3,0.0768,7.5294,5,0.1432,0.9368,2.0,0.0779
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::disp_y,51.696,0.5,3.7788,4,0.1656,4234.25,1,0.171,0.3102,5,0.0982,0.1398,2,0.0828,0.26,1,0.0736,46.6103,2,0.0828,0.9462,1,0.0736,0.2319,1,0.0736,7.0168,2,0.1019,0.9433,1.0,0.0768
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::disp_z,51.8133,0.5,3.7788,4,0.1178,4234.25,1,0.1623,0.3102,5,0.1251,0.2105,2,0.078,0.2733,2,0.078,42.683,1,0.1112,0.9392,2,0.078,0.235,2,0.078,3.5208,3,0.0858,0.9433,1.0,0.0858
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,diagonal::stress,44.6874,0.5,3.7788,4,0.0986,4234.25,1,0.1341,0.3102,5,0.1857,0.3996,3,0.0792,0.6271,3,0.0792,74.6327,3,0.0792,0.7213,3,0.0792,0.5223,3,0.0792,20.0559,3,0.1857,,,0.0
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,horizontal::disp_x,55.1445,0.45,8.7512,5,0.1666,9039.4972,5,0.1179,0.2505,4,0.1464,0.1661,3,0.0863,0.2236,2,0.0755,45.9932,1,0.0755,0.9622,2,0.0755,0.1899,2,0.0755,4.4251,1,0.0929,0.935,3.0,0.0879
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,horizontal::disp_y,54.7438,0.45,8.7512,5,0.1746,9039.4972,5,0.1218,0.2505,4,0.1871,0.2666,3,0.0718,0.4535,3,0.0718,65.0342,3,0.0718,0.8486,3,0.0718,0.3891,3,0.0718,12.1251,1,0.0859,0.935,3.0,0.0718
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,horizontal::disp_z,51.772,0.45,8.7512,5,0.1478,9039.4972,5,0.1348,0.2505,4,0.1637,0.0963,3,0.0751,0.18,2,0.0739,21.0523,3,0.0764,0.9774,2,0.0739,0.15,2,0.0739,4.077,4,0.1041,0.935,3.0,0.0764
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,horizontal::stress,42.9747,0.45,8.7512,5,0.224,9039.4972,5,0.1468,0.2505,4,0.1935,0.4008,4,0.0709,0.6598,3,0.0747,73.474,4,0.0709,0.7137,3,0.0747,0.5351,3,0.0747,18.7794,2,0.0698,,,0.0
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,mode_shape_1::mode_x,48.8526,0.5,3.7785,4,0.2075,3060.4273,1,0.0912,0.2192,3,0.1052,0.8633,1,0.0825,1.1916,1,0.0837,188.6666,4,0.0857,0.0003,1,0.0837,0.9998,1,0.0837,15.5788,1,0.0912,0.0499,4.0,0.0857
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,mode_shape_1::mode_y,49.7184,0.5,3.7785,4,0.1946,3060.4273,1,0.0927,0.2192,3,0.1031,0.7901,1,0.0816,1.166,1,0.0827,190.6344,4,0.0847,0.0003,1,0.0827,0.9999,1,0.0827,15.2017,2,0.1105,0.0499,4.0,0.0847
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,mode_shape_1::mode_z,49.5905,0.5,3.7785,4,0.1676,3060.4273,1,0.1016,0.2192,3,0.0972,0.9806,2,0.0808,1.2126,2,0.0808,195.4294,4,0.0808,-0.0002,2,0.0808,1.0001,2,0.0808,8.0507,3,0.149,0.0499,4.0,0.0808
3,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,mode_shape_2::mode_x,44.7829,0.45,3.6681,3,0.159,3208.3807,1,0.0753,0.1915,1,0.0817,0.8863,1,0.0706,1.168,1,0.0706,199.9004,5,0.0706,0.0,1,0.0706,1.0,1,0.0706,13.5608,4,0.2601,0.001,5.0,0.0706
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,mode_shape_2::mode_y,64.8013,0.45,1.741,2,0.1509,5726.7016,3,0.1015,0.1944,2,0.1197,0.6725,3,0.0882,1.1918,4,0.0896,160.5725,3,0.0882,-0.1544,4,0.0949,1.0744,4,0.0896,32.2551,4,0.0892,0.2233,3.0,0.0882
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,mode_shape_2::mode_z,64.2396,0.45,1.741,2,0.1754,5726.7016,3,0.0957,0.1944,2,0.11,0.9043,4,0.0957,1.2439,3,0.0877,164.5187,3,0.0867,-0.1337,3,0.0877,1.0647,3,0.0877,6.9658,3,0.0867,0.2233,3.0,0.0867
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,torsion::disp_x,48.9609,0.45,1.4418,1,0.1955,9209.8367,5,0.102,0.351,5,0.1268,0.0817,3,0.0722,0.1762,3,0.0722,44.4639,4,0.0869,0.976,3,0.0722,0.155,3,0.0722,4.4552,1,0.1268,0.9809,4.0,0.0733
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,torsion::disp_y,45.9996,0.45,1.4418,1,0.1406,9209.8367,5,0.1486,0.351,5,0.1858,0.0976,3,0.0765,0.1994,3,0.0733,44.149,3,0.0733,0.9662,3,0.0733,0.1839,3,0.0733,7.4748,2,0.0743,0.9809,4.0,0.0813
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,torsion::disp_z,52.5943,0.45,8.7512,5,0.1335,8722.0405,4,0.1272,0.2417,4,0.1908,0.1188,3,0.0732,0.2127,3,0.0732,51.5288,4,0.0921,0.9661,3,0.0732,0.1841,3,0.0732,3.9169,1,0.0905,0.982,3.0,0.0732
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,torsion::stress,43.5374,0.5,1.4418,1,0.1624,9209.8367,5,0.1109,0.351,5,0.1568,0.268,3,0.0827,0.4979,3,0.0827,77.3078,3,0.0827,0.8063,3,0.0827,0.4401,3,0.0827,21.229,2,0.1568,,,0.0
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,vertical::disp_x,43.6133,0.5,8.7512,5,0.1587,9440.2634,4,0.1343,0.2501,4,0.1637,0.107,4,0.0738,0.1844,4,0.0738,28.7878,4,0.0818,0.9751,4,0.0738,0.1571,4,0.0738,4.1986,3,0.0845,0.9678,4.0,0.0818
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,vertical::disp_y,48.695,0.45,1.4418,1,0.1621,11058.784,5,0.1621,0.3148,5,0.1396,0.1504,3,0.0739,0.2782,4,0.0773,56.5656,3,0.0739,0.9385,4,0.0773,0.248,4,0.0773,5.6819,1,0.0824,0.972,3.0,0.0739
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::disp_z,47.1674,0.5,1.7412,2,0.1389,6619.7429,3,0.1015,0.2221,2,0.091,0.1701,3,0.08,0.2199,3,0.0733,38.4129,4,0.1885,0.964,3,0.0733,0.1856,3,0.0733,3.442,4,0.0825,0.9742,2.0,0.0977
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,vertical::stress,43.1655,0.5,1.4418,1,0.2204,11058.784,5,0.1336,0.3148,5,0.1336,0.3703,3,0.0773,0.6084,3,0.0773,64.641,3,0.0773,0.7546,3,0.0773,0.4953,3,0.0773,19.6097,3,0.1259,,,0.0
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pressure::pressure,47.7563,0.5,1.4414,1,0.1573,3726.5719,2,0.0903,0.1561,4,0.2394,0.142,4,0.081,0.2234,4,0.081,51.099,4,0.081,0.95,4,0.081,0.2237,4,0.081,7.6586,2,0.108,,,0.0
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pv_coupled::pressure,45.7662,0.5,8.7512,5,0.1901,5180.1342,5,0.1164,0.164,5,0.1358,0.12,2,0.0878,0.1945,2,0.0878,44.3147,2,0.0878,0.9621,2,0.0878,0.1947,2,0.0878,7.0495,1,0.1188,,,0.0
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pv_coupled::velocity_x,46.9168,0.5,8.7512,5,0.122,5180.1342,5,0.1151,0.164,5,0.1034,0.1617,1,0.0792,0.2599,1,0.0814,33.5798,2,0.0984,0.9324,1,0.0814,0.26,1,0.0814,3.4632,4,0.1453,0.7249,1.0,0.0924
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pv_coupled::velocity_y,49.7441,0.5,8.7512,5,0.1086,5180.1342,5,0.2033,0.164,5,0.0863,0.442,1,0.0798,0.8148,1,0.0798,100.0547,1,0.1106,0.3326,1,0.0798,0.817,1,0.0798,9.5234,1,0.0913,0.7249,1.0,0.0808
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::velocity_z,45.8785,0.5,1.4418,1,0.1196,3610.4934,3,0.2143,0.158,4,0.1118,0.2436,4,0.0902,0.3773,4,0.0714,61.2699,4,0.0902,0.8577,4,0.0714,0.3772,4,0.0714,6.3414,4,0.0779,0.6996,3.0,0.0816
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,velocity::velocity_x,45.061,0.5,8.7512,5,0.1256,5203.5235,5,0.1279,0.1651,5,0.1377,0.1542,1,0.0852,0.2489,1,0.0852,31.9901,1,0.0852,0.938,1,0.0852,0.2491,1,0.0852,3.7037,5,0.0884,0.7258,1.0,0.0942
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,velocity::velocity_y,45.915,0.5,8.7512,5,0.0749,5203.5235,5,0.1648,0.1651,5,0.186,0.4471,1,0.0749,0.8204,2,0.0801,103.9601,1,0.0961,0.3235,2,0.0801,0.8225,2,0.0801,9.7402,2,0.0861,0.7258,1.0,0.0769
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,velocity::velocity_z,46.7625,0.5,8.7512,5,0.111,5203.5235,5,0.1152,0.1651,5,0.185,0.1946,2,0.0848,0.3307,1,0.0763,53.6308,3,0.1001,0.8907,1,0.0763,0.3306,1,0.0763,6.1224,2,0.0911,0.7258,1.0,0.0837
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,pressure::pressure,47.7204,0.5,1.4414,1,0.1601,1785.8562,1,0.1288,0.156,4,0.1956,0.1738,3,0.0866,0.2748,3,0.0866,54.9779,3,0.0866,0.9243,3,0.0866,0.2752,3,0.0866,8.6596,4,0.0825,,,0.0
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,pv_coupled::pressure,46.6945,0.5,1.4418,1,0.1182,1727.224,2,0.2107,0.1579,4,0.1127,0.2177,4,0.0881,0.3208,4,0.0769,62.6324,4,0.0881,0.8969,4,0.0769,0.3212,4,0.0769,7.0418,1,0.1514,,,0.0
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,pv_coupled::velocity_x,45.875,0.5,8.7512,5,0.0867,2798.6785,5,0.2286,0.1625,5,0.1093,0.1773,2,0.068,0.2803,2,0.068,36.0323,2,0.068,0.9214,2,0.068,0.2804,2,0.068,3.3745,2,0.1676,0.7068,2.0,0.068
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,pv_coupled::velocity_y,46.4691,0.5,8.7512,5,0.1027,2798.6785,5,0.2023,0.1625,5,0.1171,0.4546,1,0.0795,0.8315,1,0.0795,106.4038,2,0.0878,0.305,1,0.0795,0.8337,1,0.0795,9.3284,1,0.0845,0.7068,2.0,0.0878
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,pv_coupled::velocity_z,48.0896,0.5,1.4418,1,0.1366,1727.224,2,0.1731,0.1579,4,0.1527,0.2779,4,0.0811,0.4303,4,0.0742,67.5798,4,0.0811,0.8149,4,0.0742,0.4302,4,0.0742,7.102,4,0.0787,0.6029,4.0,0.0742
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,velocity::velocity_x,45.8565,0.5,1.4417,1,0.1889,3032.2289,5,0.1005,0.1581,4,0.0903,0.1933,3,0.0809,0.2985,2,0.0799,39.2037,3,0.0809,0.9108,2,0.0799,0.2986,2,0.0799,3.1389,3,0.1113,0.6866,4.0,0.1075
3,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,velocity::velocity_y,50.204,0.5,1.741,2,0.091,1982.8411,3,0.1734,0.1385,2,0.091,0.4678,3,0.0771,0.858,3,0.0771,107.8417,2,0.1585,0.26,3,0.0771,0.8602,3,0.0771,9.5908,2,0.1009,0.69,3.0,0.0771
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,velocity::velocity_z,47.2414,0.5,8.7512,5,0.1453,2832.9401,4,0.1487,0.1629,5,0.1059,0.2148,2,0.0919,0.3558,1,0.0811,56.9494,2,0.0919,0.8735,1,0.0811,0.3557,1,0.0811,6.0499,1,0.0811,0.7115,1.0,0.0919
3,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pressure::pressure,52.0284,0.5,1.7405,2,0.1159,848.7991,1,0.1604,0.303,5,0.1098,0.1651,2,0.0907,0.2855,2,0.0907,52.1056,2,0.0907,0.9183,2,0.0907,0.2858,2,0.0907,9.8692,5,0.1604,,,0.0
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pv_coupled::pressure,47.56,0.5,1.4418,1,0.2267,1159.6509,4,0.1512,0.1675,5,0.1018,0.2199,4,0.1018,0.3358,2,0.0792,62.4934,4,0.1018,0.887,2,0.0792,0.3362,2,0.0792,8.3219,2,0.0792,,,0.0
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pv_coupled::velocity_x,48.4789,0.5,1.4418,1,0.1478,1159.6509,4,0.136,0.1675,5,0.1079,0.2315,3,0.0839,0.3488,3,0.0839,44.5034,3,0.0839,0.8782,3,0.0839,0.349,3,0.0839,3.2505,4,0.1046,0.6516,3.0,0.0839
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pv_coupled::velocity_y,46.993,0.5,1.4418,1,0.1339,1159.6509,4,0.112,0.1675,5,0.1076,0.5018,4,0.0819,0.8901,3,0.0773,123.9455,4,0.1277,0.2035,3,0.0773,0.8925,3,0.0773,9.873,2,0.1277,0.6516,3.0,0.0773
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pv_coupled::velocity_z,44.955,0.5,1.4418,1,0.1375,1159.6509,4,0.1447,0.1675,5,0.1309,0.2849,4,0.0859,0.4327,4,0.0743,67.5742,4,0.11,0.8129,4,0.0743,0.4326,4,0.0743,6.7943,2,0.0917,0.6516,3.0,0.0764
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,S,velocity::velocity_x,44.1298,0.5,8.7512,5,0.1062,1404.3141,5,0.2321,0.1668,5,0.1011,0.2229,1,0.0774,0.3309,1,0.0774,43.4491,1,0.0803,0.8904,1,0.0774,0.3311,1,0.0774,2.9566,1,0.0935,0.6716,1.0,0.0774
3,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,velocity::velocity_y,43.4645,0.5,1.741,2,0.0934,850.9813,3,0.1718,0.1363,2,0.1024,0.522,3,0.0783,0.9474,3,0.0729,115.4906,1,0.1183,0.0976,3,0.0729,0.9499,3,0.0729,11.5187,5,0.1439,0.6041,3.0,0.0729
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,S,velocity::velocity_z,45.9109,0.5,8.7512,5,0.1025,1404.3141,5,0.1945,0.1668,5,0.1064,0.2588,1,0.0752,0.4095,1,0.0762,65.3556,2,0.094,0.8324,1,0.0762,0.4094,1,0.0762,7.5762,2,0.1226,0.6716,1.0,0.0762
3,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,XL,pressure::pressure,49.0347,0.45,1.4414,1,0.156,10699.0801,5,0.1872,0.1562,4,0.2034,0.0879,3,0.0743,0.1407,3,0.0743,35.6679,3,0.0743,0.9802,3,0.0743,0.1408,3,0.0743,7.6972,4,0.0821,,,0.0
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,pv_coupled::pressure,42.4196,0.5,8.7512,5,0.2171,9886.6436,5,0.1131,0.1634,5,0.1324,0.1012,2,0.081,0.1668,2,0.081,39.8461,2,0.081,0.9721,2,0.081,0.167,2,0.081,7.5545,4,0.1324,,,0.0
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,pv_coupled::velocity_x,46.3611,0.5,8.7512,5,0.1182,9886.6436,5,0.1096,0.1634,5,0.1116,0.1377,1,0.0783,0.2272,1,0.0783,29.6693,2,0.0927,0.9483,1,0.0783,0.2273,1,0.0783,3.422,4,0.1674,0.7485,1.0,0.0874
3,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,pv_coupled::velocity_y,45.1366,0.5,3.6682,3,0.0753,6873.904,3,0.1303,0.1343,1,0.1236,0.4594,3,0.079,0.832,3,0.079,111.1581,5,0.1236,0.3041,3,0.079,0.8342,3,0.079,9.6729,2,0.1555,0.6784,4.0,0.0753
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,pv_coupled::velocity_z,47.1799,0.5,8.7512,5,0.114,9886.6436,5,0.1512,0.1634,5,0.125,0.1711,1,0.0823,0.3009,1,0.0812,48.6054,2,0.1016,0.9095,1,0.0812,0.3008,1,0.0812,6.2636,2,0.0956,0.7485,1.0,0.0867
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,velocity::velocity_x,47.7652,0.5,8.7512,5,0.1072,9872.4282,5,0.13,0.1619,5,0.094,0.1368,1,0.086,0.2217,1,0.0804,28.9569,1,0.086,0.9508,1,0.0804,0.2218,1,0.0804,3.219,3,0.1697,0.7519,1.0,0.086
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,velocity::velocity_y,50.0909,0.5,8.7512,5,0.0815,9872.4282,5,0.1854,0.1619,5,0.096,0.4266,1,0.0768,0.7914,1,0.0768,98.5763,1,0.0827,0.3704,1,0.0768,0.7935,1,0.0768,11.1208,4,0.168,0.7519,1.0,0.0791
3,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,velocity::velocity_z,49.6192,0.5,8.7512,5,0.1242,9872.4282,5,0.1545,0.1619,5,0.1005,0.1683,1,0.0823,0.2948,1,0.0792,48.2392,1,0.0823,0.9131,1,0.0792,0.2948,1,0.0792,6.3856,3,0.132,0.7519,1.0,0.0868
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,diagonal::disp_x,44.3078,0.45,8.7512,5,0.1912,4810.0498,4,0.1245,0.2518,4,0.1487,0.3837,4,0.0744,0.6026,4,0.0744,74.1947,4,0.0744,0.6868,4,0.0744,0.5472,4,0.0744,7.2981,3,0.0799,0.8463,4.0,0.0837
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,diagonal::disp_y,38.2066,0.45,8.7512,5,0.1738,4810.0498,4,0.1593,0.2518,4,0.1124,0.2579,4,0.0856,0.4607,4,0.0775,71.8203,4,0.0856,0.8312,4,0.0775,0.4109,4,0.0775,8.1582,4,0.0754,0.8463,4.0,0.0754
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,diagonal::disp_z,40.1072,0.45,3.6682,3,0.1203,3017.1464,2,0.1564,0.2196,1,0.1026,0.3278,5,0.0792,0.4859,5,0.0792,52.9502,2,0.1455,0.8079,5,0.0792,0.4178,5,0.0792,5.0982,5,0.0792,0.8118,5.0,0.0792
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,diagonal::stress,41.4163,0.45,3.6682,3,0.1907,3017.1464,2,0.1369,0.2196,1,0.1443,0.6485,5,0.0875,0.9822,5,0.0875,103.1843,5,0.0875,0.3162,5,0.0875,0.8181,5,0.0875,19.9819,5,0.0905,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,horizontal::disp_x,41.2562,0.45,8.7512,5,0.1119,4845.4219,5,0.1953,0.2514,4,0.1307,0.2264,4,0.0731,0.3345,4,0.0731,54.6574,4,0.0816,0.9154,4,0.0731,0.2841,4,0.0731,6.3218,4,0.0941,0.8838,4.0,0.0941
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,horizontal::disp_y,42.8347,0.45,8.7512,5,0.1534,4845.4219,5,0.1602,0.2514,4,0.2308,0.3753,4,0.0651,0.6102,4,0.0651,82.3371,4,0.0651,0.7259,4,0.0651,0.5236,4,0.0651,12.2082,4,0.0651,0.8838,4.0,0.0651
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,horizontal::disp_z,42.0535,0.45,8.7512,5,0.1404,4845.4219,5,0.1649,0.2514,4,0.1992,0.1609,4,0.0697,0.2926,4,0.0697,30.946,4,0.0697,0.9404,4,0.0697,0.2439,4,0.0697,5.7555,4,0.0771,0.8838,4.0,0.0697
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,horizontal::stress,42.2435,0.5,3.6682,3,0.1797,3122.9483,2,0.1146,0.2198,1,0.1811,0.736,5,0.0792,1.0477,5,0.0764,117.037,5,0.0792,0.278,5,0.0764,0.8497,5,0.0764,20.1537,4,0.1369,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,mode_shape_1::mode_x,40.9612,0.45,8.7512,5,0.2005,4268.5084,4,0.0887,0.2205,4,0.0887,0.8859,4,0.0865,1.2422,4,0.0865,151.8635,2,0.0887,-0.0864,4,0.0865,1.0423,4,0.0865,15.8744,4,0.0887,0.5453,1.0,0.0988
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,mode_shape_1::mode_y,46.8142,0.45,8.7512,5,0.134,4268.5084,4,0.0913,0.2205,4,0.0901,0.8059,4,0.0884,1.2,3,0.0852,159.5873,2,0.0901,-0.059,3,0.0879,1.0291,3,0.0852,15.1537,1,0.1366,0.5453,1.0,0.1111
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,mode_shape_1::mode_z,53.325,0.35,8.7512,5,0.2043,4268.5084,4,0.0891,0.2205,4,0.0872,1.0011,4,0.0859,1.2745,4,0.0872,152.6751,2,0.0872,-0.1051,4,0.0872,1.0512,4,0.0859,8.5026,4,0.0891,0.5453,1.0,0.097
4,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,mode_shape_2::mode_x,46.1272,0.45,1.741,2,0.1544,2921.6626,4,0.1178,0.2048,3,0.0837,0.9099,4,0.0837,1.2092,4,0.0837,174.4294,3,0.0837,-0.0717,4,0.0837,1.0352,4,0.0837,13.8761,5,0.1418,0.1586,3.0,0.0837
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,mode_shape_2::mode_y,46.4976,0.45,8.7512,5,0.1567,4267.0042,5,0.1219,0.2264,4,0.0904,0.6482,3,0.0883,1.1213,3,0.0883,155.7149,2,0.0904,-0.022,3,0.0883,1.0109,3,0.0883,25.6201,4,0.0972,0.2324,2.0,0.0904
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,mode_shape_2::mode_z,46.3755,0.45,8.7512,5,0.1454,4267.0042,5,0.126,0.2264,4,0.0922,0.8868,3,0.09,1.2067,3,0.09,149.1919,2,0.0922,-0.0667,3,0.09,1.0328,3,0.09,8.0071,4,0.0922,0.2324,2.0,0.0922
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,torsion::disp_x,42.5497,0.5,8.7512,5,0.1698,4722.7057,5,0.1539,0.2436,4,0.1589,0.1225,4,0.0704,0.2459,4,0.0704,53.0533,4,0.0758,0.9532,4,0.0704,0.2164,4,0.0704,5.5142,4,0.0807,0.9665,3.0,0.0794
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,torsion::disp_y,41.1743,0.5,8.7512,5,0.2048,4722.7057,5,0.1328,0.2436,4,0.182,0.1333,4,0.0673,0.258,4,0.0673,59.879,4,0.0673,0.9434,4,0.0673,0.2379,4,0.0673,7.2346,4,0.0692,0.9665,3.0,0.0745
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,torsion::disp_z,41.8864,0.5,8.7512,5,0.1407,4722.7057,5,0.1785,0.2436,4,0.2321,0.1687,3,0.0636,0.2977,3,0.0636,61.8689,4,0.0673,0.9336,3,0.0636,0.2577,3,0.0636,4.7972,3,0.0636,0.9665,3.0,0.0636
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,torsion::stress,40.2016,0.5,8.7512,5,0.1394,4722.7057,5,0.2125,0.2436,4,0.194,0.3468,3,0.0744,0.5905,3,0.0744,100.2162,4,0.0783,0.7277,3,0.0744,0.5218,3,0.0744,20.6927,2,0.0783,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,vertical::disp_x,43.1271,0.5,8.7512,5,0.1724,4910.5261,5,0.1494,0.2533,5,0.1455,0.1274,3,0.0723,0.2354,3,0.0723,32.0271,3,0.0712,0.9594,3,0.0723,0.2005,3,0.0723,4.9953,4,0.098,0.9428,4.0,0.0746
